media_id,related_media_id,relation_type
65243,60987,ALTERNATIVE
65243,113538,ADAPTATION
65243,91850,SIDE_STORY
65243,125493,SIDE_STORY
65243,77000,OTHER
65243,147972,SIDE_STORY
65243,153658,ADAPTATION
65243,75757,CHARACTER
20992,21698,SEQUEL
20992,98884,SUMMARY
20992,65243,ADAPTATION
20992,107351,SUMMARY
20992,21348,SIDE_STORY
20992,20464,PREQUEL
21698,20992,PREQUEL
21698,98885,SUMMARY
21698,65243,ADAPTATION
21698,107351,SUMMARY
21698,111790,SEQUEL
98885,21698,PARENT
98885,98884,PREQUEL
98884,20992,PARENT
98884,65243,ADAPTATION
98884,21244,PREQUEL
98884,98885,SEQUEL
21244,21120,PREQUEL
21244,20464,PARENT
21244,65243,ADAPTATION
21244,98884,SEQUEL
21120,21244,SEQUEL
21120,20464,PARENT
21120,65243,ADAPTATION
20464,21120,SUMMARY
20464,21244,SUMMARY
20464,65243,ADAPTATION
20464,20992,SEQUEL
20464,115217,OTHER
20464,20884,SIDE_STORY
20464,107263,OTHER
115217,20464,PARENT
20884,20464,PARENT
107263,20464,PARENT
111790,65243,ADAPTATION
111790,21698,PREQUEL
111790,106625,SEQUEL
106625,65243,ADAPTATION
106625,111790,PREQUEL
106625,113538,SEQUEL
113538,106625,PREQUEL
113538,65243,ADAPTATION
113538,153658,SEQUEL
153658,113538,PREQUEL
153658,65243,ADAPTATION
107351,65243,ADAPTATION
107351,20992,PARENT
107351,21698,PARENT
21348,20992,PARENT
147972,65243,PARENT
86054,65243,PARENT
125493,65243,PARENT
125493,91850,ALTERNATIVE
91850,65243,PARENT
91850,125493,ALTERNATIVE
60987,65243,ALTERNATIVE
109512,65243,PARENT
85194,61499,CHARACTER
85194,66933,CHARACTER
66933,20946,ADAPTATION
66933,85194,CHARACTER
66933,82389,CHARACTER
66933,69883,CHARACTER
20946,66933,ADAPTATION
82389,66933,CHARACTER
82389,54294,CHARACTER
54294,63297,ADAPTATION
54294,20596,ADAPTATION
54294,85755,SIDE_STORY
54294,20837,ADAPTATION
54294,20900,ADAPTATION
54294,92493,SIDE_STORY
54294,82389,CHARACTER
54294,82423,OTHER
54294,139852,OTHER
63297,54294,ADAPTATION
20900,20596,PREQUEL
20900,54294,ADAPTATION
20596,54294,ADAPTATION
20596,20900,SEQUEL
20596,20837,PREQUEL
20837,20596,SEQUEL
20837,54294,ADAPTATION
139852,37378,PREQUEL
139852,54294,OTHER
37378,139852,SEQUEL
92493,54294,PARENT
82423,54294,OTHER
85755,54294,PARENT
90097,61499,PARENT
54172,61499,ALTERNATIVE
54172,91144,OTHER
91144,36943,OTHER
91144,54172,OTHER
91144,41764,OTHER
91144,41282,OTHER
91144,42121,OTHER
91144,129186,OTHER
41282,91144,OTHER
129186,91144,OTHER
129186,35801,OTHER
35801,129186,OTHER
41764,91144,OTHER
42121,91144,OTHER
36943,91144,OTHER
78151,20729,ADAPTATION
78151,114087,ADAPTATION
78151,118634,ALTERNATIVE
78151,61081,ALTERNATIVE
78151,127400,ADAPTATION
78151,75757,CHARACTER
114087,78151,ADAPTATION
114087,20729,PREQUEL
114087,127400,SEQUEL
127400,114087,PREQUEL
127400,78151,ADAPTATION
20729,78151,ADAPTATION
20729,114087,SEQUEL
118634,78151,ALTERNATIVE
61081,78151,ALTERNATIVE
128605,75757,OTHER
96093,75757,PARENT
44022,30044,PARENT
44022,162890,ADAPTATION
162890,44022,ADAPTATION
162890,918,PARENT
111952,918,CHARACTER
111952,21288,CHARACTER
21288,87499,PREQUEL
21288,98094,SIDE_STORY
21288,98096,SEQUEL
21288,98095,PREQUEL
21288,101926,OTHER
21288,104188,SIDE_STORY
21288,111952,CHARACTER
21288,136143,OTHER
21288,118971,OTHER
21288,164497,OTHER
101926,21288,OTHER
87499,21288,SEQUEL
87499,98095,SIDE_STORY
98095,87499,PARENT
98095,21288,SEQUEL
98094,21288,PARENT
98096,98069,SEQUEL
98096,21288,PREQUEL
98096,107908,CHARACTER
107908,2892,CHARACTER
107908,98096,CHARACTER
107908,1445,CHARACTER
107908,3008,CHARACTER
107908,11873,CHARACTER
107908,5287,CHARACTER
107908,4810,CHARACTER
107908,6374,CHARACTER
3008,3295,ALTERNATIVE
3008,20922,OTHER
3008,4578,CHARACTER
3008,3915,PARENT
3008,107908,CHARACTER
4578,3915,CHARACTER
4578,4154,CHARACTER
4578,6889,CHARACTER
4578,8553,CHARACTER
4578,3008,CHARACTER
4578,5344,CHARACTER
4578,8011,CHARACTER
4578,4810,CHARACTER
4578,2389,CHARACTER
4578,1458,CHARACTER
4578,4808,CHARACTER
5344,4578,CHARACTER
5344,3915,PARENT
3915,21755,ALTERNATIVE
3915,4578,CHARACTER
3915,5344,SPIN_OFF
3915,5475,SPIN_OFF
3915,3008,SPIN_OFF
3915,4154,SPIN_OFF
3915,6889,SPIN_OFF
3915,8011,SPIN_OFF
3915,8553,SPIN_OFF
3915,145358,CHARACTER
5475,3915,PARENT
6889,4578,CHARACTER
6889,3915,PARENT
8553,4578,CHARACTER
8553,3915,PARENT
8011,4578,CHARACTER
8011,3915,PARENT
145358,307,CHARACTER
145358,1458,CHARACTER
145358,2389,CHARACTER
145358,5287,CHARACTER
145358,2574,CHARACTER
145358,7551,CHARACTER
145358,11873,CHARACTER
145358,4013,CHARACTER
145358,15957,CHARACTER
145358,4808,CHARACTER
145358,1445,CHARACTER
145358,3683,CHARACTER
145358,3915,CHARACTER
145358,6989,CHARACTER
145358,3858,CHARACTER
145358,4810,CHARACTER
11873,107908,CHARACTER
11873,145358,CHARACTER
3683,145358,CHARACTER
1445,37546,ADAPTATION
1445,3571,ALTERNATIVE
1445,107908,CHARACTER
1445,145358,CHARACTER
1445,4905,SPIN_OFF
4905,1445,PARENT
37546,3571,ADAPTATION
37546,1445,ADAPTATION
3571,37546,ADAPTATION
3571,1445,ALTERNATIVE
5287,107908,CHARACTER
5287,145358,CHARACTER
4808,3398,ALTERNATIVE
4808,4578,CHARACTER
4808,145358,CHARACTER
3398,4808,ALTERNATIVE
4810,1598,ALTERNATIVE
4810,4981,ALTERNATIVE
4810,4578,CHARACTER
4810,107908,CHARACTER
4810,145358,CHARACTER
4810,168408,ADAPTATION
4981,1598,ALTERNATIVE
4981,4810,ALTERNATIVE
4981,168408,ALTERNATIVE
168408,4981,ALTERNATIVE
168408,1598,ALTERNATIVE
168408,4810,ADAPTATION
1598,4810,ALTERNATIVE
1598,4981,ALTERNATIVE
1598,168408,ALTERNATIVE
4013,145358,CHARACTER
2574,145358,CHARACTER
6989,145358,CHARACTER
1458,1459,ALTERNATIVE
1458,4578,CHARACTER
1458,145358,CHARACTER
1459,1460,SEQUEL
1459,2299,SIDE_STORY
1459,2301,SIDE_STORY
1459,1458,ALTERNATIVE
1459,2300,ALTERNATIVE
1460,1459,PREQUEL
2299,1459,PARENT
2300,1459,ALTERNATIVE
2301,1459,PARENT
307,145358,CHARACTER
3858,8139,SEQUEL
3858,8140,ALTERNATIVE
3858,8141,ALTERNATIVE
3858,145358,CHARACTER
8139,3858,PREQUEL
8140,3858,ALTERNATIVE
8140,8141,ALTERNATIVE
8141,3858,ALTERNATIVE
8141,8140,ALTERNATIVE
2389,6374,SEQUEL
2389,3153,SUMMARY
2389,3154,ALTERNATIVE
2389,18229,OTHER
2389,4578,CHARACTER
2389,121714,OTHER
2389,145358,CHARACTER
6374,2389,PREQUEL
6374,6375,SEQUEL
6374,107908,CHARACTER
6375,6374,PREQUEL
3153,2389,PARENT
3154,2389,ALTERNATIVE
121714,2389,PARENT
18229,2389,OTHER
18229,21252,SEQUEL
18229,20759,ALTERNATIVE
21252,20487,SEQUEL
21252,18229,PREQUEL
20487,21252,PREQUEL
20759,18229,ALTERNATIVE
15957,145358,CHARACTER
7551,145358,CHARACTER
4154,4578,CHARACTER
4154,3915,PARENT
21755,98521,SEQUEL
21755,3915,ALTERNATIVE
21755,112126,OTHER
98521,21755,PREQUEL
112126,21755,PARENT
20922,3008,OTHER
3295,6693,SIDE_STORY
3295,3008,ALTERNATIVE
6693,3295,PARENT
2892,107908,CHARACTER
2892,114402,ALTERNATIVE
2892,121717,OTHER
114402,2892,ALTERNATIVE
121717,2892,PARENT
98069,98096,PREQUEL
98069,98791,SIDE_STORY
98069,98846,SPIN_OFF
98069,100262,SEQUEL
100262,98069,PREQUEL
100262,103744,CHARACTER
103744,100262,PARENT
98846,98069,PARENT
98846,98791,PREQUEL
98791,98069,PARENT
98791,98846,SEQUEL
136143,21288,OTHER
136143,21584,CHARACTER
21584,20766,PREQUEL
21584,98349,SEQUEL
21584,104521,SPIN_OFF
21584,99153,CHARACTER
21584,99152,CHARACTER
21584,99164,CHARACTER
21584,105804,SIDE_STORY
21584,112074,CHARACTER
21584,119422,CHARACTER
21584,123952,CHARACTER
21584,113970,ALTERNATIVE
21584,126172,CHARACTER
21584,126611,CHARACTER
21584,129276,CHARACTER
21584,130307,CHARACTER
21584,132234,CHARACTER
21584,133227,SPIN_OFF
21584,134695,SPIN_OFF
21584,135626,CHARACTER
21584,136143,CHARACTER
21584,137355,SIDE_STORY
21584,114979,ALTERNATIVE
21584,97385,ALTERNATIVE
21584,135191,SPIN_OFF
21584,135192,SPIN_OFF
21584,138992,CHARACTER
21584,142049,CHARACTER
21584,148379,CHARACTER
21584,151513,SPIN_OFF
130307,21584,CHARACTER
132234,21584,CHARACTER
137355,105804,ALTERNATIVE
137355,97385,ALTERNATIVE
137355,21584,PARENT
97385,105804,ALTERNATIVE
97385,137355,ALTERNATIVE
97385,98349,ALTERNATIVE
97385,21584,ALTERNATIVE
97385,147034,SPIN_OFF
105804,97385,ALTERNATIVE
105804,21584,PARENT
105804,137355,ALTERNATIVE
98349,21584,PREQUEL
98349,100965,SEQUEL
98349,97385,ALTERNATIVE
100965,98349,PREQUEL
100965,168501,SIDE_STORY
168501,100965,PARENT
147034,97385,PARENT
147034,151513,OTHER
151513,147034,OTHER
151513,21584,PARENT
151513,166381,CHARACTER
166381,151513,CHARACTER
166381,101280,CHARACTER
101280,106509,SIDE_STORY
101280,86355,ADAPTATION
101280,108511,SEQUEL
101280,116741,SPIN_OFF
101280,127225,CHARACTER
101280,143391,CHARACTER
101280,146503,SIDE_STORY
101280,86399,ADAPTATION
101280,161802,SEQUEL
101280,166381,CHARACTER
116741,104822,ADAPTATION
116741,101280,PARENT
116741,163660,SIDE_STORY
163660,116741,PARENT
104822,86355,PARENT
104822,116741,ADAPTATION
86355,86399,ADAPTATION
86355,104822,SPIN_OFF
86355,103875,SPIN_OFF
86355,101280,ADAPTATION
86355,108511,ADAPTATION
86355,110029,SPIN_OFF
86355,110271,SPIN_OFF
86355,114566,SPIN_OFF
86355,116742,ADAPTATION
86355,150291,SPIN_OFF
86355,156822,ADAPTATION
86355,161858,SPIN_OFF
86355,164248,SPIN_OFF
161858,86355,PARENT
103875,86355,PARENT
114566,86355,PARENT
86399,86355,ADAPTATION
86399,106509,ADAPTATION
86399,127725,CHARACTER
86399,101280,ADAPTATION
86399,108511,ADAPTATION
86399,116742,ADAPTATION
86399,156822,ADAPTATION
116742,108511,PREQUEL
116742,86355,ADAPTATION
116742,139498,OTHER
116742,86399,ADAPTATION
116742,156822,SEQUEL
116742,166381,CHARACTER
139498,116742,PARENT
156822,86355,ADAPTATION
156822,86399,ADAPTATION
156822,116742,PREQUEL
108511,101280,PREQUEL
108511,86355,ADAPTATION
108511,116742,SEQUEL
108511,86399,ADAPTATION
108511,161802,PREQUEL
161802,108511,SEQUEL
161802,101280,PREQUEL
127725,86399,CHARACTER
127725,47204,CHARACTER
47204,10541,ADAPTATION
47204,11611,ADAPTATION
47204,11609,ADAPTATION
47204,120844,CHARACTER
47204,107578,SPIN_OFF
47204,53310,SEQUEL
47204,92005,PREQUEL
47204,127724,SPIN_OFF
47204,127725,CHARACTER
92005,53316,PREQUEL
92005,47204,SEQUEL
53316,53315,PREQUEL
53316,92005,SEQUEL
53315,53316,SEQUEL
53315,127723,PREQUEL
127723,92007,PREQUEL
127723,53315,SEQUEL
92007,127723,SEQUEL
120844,107479,CHARACTER
120844,47204,CHARACTER
107479,30446,PARENT
107479,120844,CHARACTER
30446,49,ADAPTATION
30446,3090,ADAPTATION
30446,880,ADAPTATION
30446,2198,ADAPTATION
30446,50,ADAPTATION
30446,1003,ADAPTATION
30446,304,ADAPTATION
30446,9611,ADAPTATION
30446,34603,ALTERNATIVE
30446,107479,SPIN_OFF
30446,32700,SPIN_OFF
1003,30446,ADAPTATION
1003,50,PARENT
50,880,SEQUEL
50,30446,ADAPTATION
50,1003,SIDE_STORY
50,49,ALTERNATIVE
50,303,SPIN_OFF
303,32700,ADAPTATION
303,50,PARENT
32700,303,ADAPTATION
32700,30446,PARENT
880,50,PREQUEL
880,2198,SEQUEL
880,30446,ADAPTATION
2198,880,PREQUEL
2198,3090,SEQUEL
2198,30446,ADAPTATION
3090,2198,PREQUEL
3090,9611,SEQUEL
3090,30446,ADAPTATION
9611,3090,PREQUEL
9611,30446,ADAPTATION
49,304,SEQUEL
49,30446,ADAPTATION
49,50,ALTERNATIVE
304,49,PREQUEL
304,30446,ADAPTATION
34603,30446,ALTERNATIVE
10541,11609,SEQUEL
10541,47204,ADAPTATION
11609,10541,PREQUEL
11609,47204,ADAPTATION
127724,47204,PARENT
107578,47204,PARENT
11611,47204,ADAPTATION
53310,47204,PREQUEL
53310,53311,SEQUEL
53311,53310,PREQUEL
53311,53312,SEQUEL
53312,53311,PREQUEL
53312,53313,SEQUEL
53313,53312,PREQUEL
53313,53314,SEQUEL
53314,53313,PREQUEL
53314,92006,SEQUEL
92006,53314,PREQUEL
92006,133123,SEQUEL
133123,92006,PREQUEL
133123,159627,SEQUEL
159627,133123,PREQUEL
106509,101280,PARENT
106509,86399,ADAPTATION
110029,86355,PARENT
110271,86355,PARENT
150291,86355,PARENT
164248,86355,PARENT
146503,101280,PARENT
127225,124668,OTHER
127225,115740,CHARACTER
127225,101280,CHARACTER
124668,127225,OTHER
124668,158983,SEQUEL
124668,115740,PARENT
115740,101793,ALTERNATIVE
115740,101794,ADAPTATION
115740,127213,CHARACTER
115740,135102,SEQUEL
115740,124668,SIDE_STORY
115740,127225,CHARACTER
101793,101794,ADAPTATION
101793,115740,ALTERNATIVE
101793,135102,ALTERNATIVE
101794,101793,ADAPTATION
101794,115740,ADAPTATION
101794,135102,ADAPTATION
135102,101794,ADAPTATION
135102,115740,PREQUEL
135102,101793,ALTERNATIVE
135102,158983,SIDE_STORY
158983,124668,PREQUEL
158983,135102,PARENT
127213,115740,CHARACTER
143391,111501,PARENT
143391,107201,CHARACTER
143391,105310,CHARACTER
143391,113813,CHARACTER
143391,108450,CHARACTER
143391,10800,CHARACTER
143391,101280,CHARACTER
143391,103572,CHARACTER
143391,16498,CHARACTER
107201,113828,SIDE_STORY
107201,122238,OTHER
107201,126529,SEQUEL
107201,143391,CHARACTER
107201,86199,ADAPTATION
126529,107201,PREQUEL
126529,152005,SIDE_STORY
126529,86199,ADAPTATION
152005,113828,PREQUEL
152005,126529,PARENT
113828,107201,PARENT
113828,152005,SEQUEL
86199,107201,ADAPTATION
86199,126529,ADAPTATION
122238,107201,PARENT
108450,97675,ADAPTATION
108450,143391,CHARACTER
97675,108450,ADAPTATION
97675,112931,SIDE_STORY
112931,97675,PARENT
111501,99757,ADAPTATION
111501,116328,OTHER
111501,143391,OTHER
116328,111501,PARENT
99757,111501,ADAPTATION
10800,14397,SEQUEL
10800,43245,ADAPTATION
10800,108635,SIDE_STORY
10800,143391,CHARACTER
43245,10800,ADAPTATION
43245,14397,ADAPTATION
43245,86700,PREQUEL
43245,101215,ADAPTATION
43245,108635,PREQUEL
86700,108635,ADAPTATION
86700,43245,SEQUEL
108635,43245,SEQUEL
108635,86700,ADAPTATION
108635,10800,PARENT
14397,10800,PREQUEL
14397,43245,ADAPTATION
14397,18745,SIDE_STORY
14397,101215,SEQUEL
18745,14397,PARENT
101215,14397,PREQUEL
101215,43245,ADAPTATION
16498,53390,ADAPTATION
16498,20691,ALTERNATIVE
16498,20692,ALTERNATIVE
16498,20958,SEQUEL
16498,21281,SPIN_OFF
16498,18397,SIDE_STORY
16498,119113,SUMMARY
16498,20811,PREQUEL
16498,99634,SIDE_STORY
16498,19391,OTHER
16498,143391,CHARACTER
21281,66535,ADAPTATION
21281,16498,PARENT
66535,21281,ADAPTATION
66535,53390,PARENT
66535,106489,SEQUEL
106489,66535,PREQUEL
106489,53390,PARENT
53390,16498,ADAPTATION
53390,85199,SIDE_STORY
53390,20691,ADAPTATION
53390,20692,ADAPTATION
53390,66535,SPIN_OFF
53390,93313,SPIN_OFF
53390,100465,ADAPTATION
53390,20958,ADAPTATION
53390,99147,ADAPTATION
53390,100232,ADAPTATION
53390,85420,ALTERNATIVE
53390,89879,SPIN_OFF
53390,104578,ADAPTATION
53390,106489,SPIN_OFF
53390,18397,ADAPTATION
53390,110277,ADAPTATION
53390,73999,PREQUEL
53390,131681,ADAPTATION
53390,119113,ADAPTATION
53390,146984,ADAPTATION
53390,162314,ADAPTATION
93313,99634,ADAPTATION
93313,53390,PARENT
93313,95409,ADAPTATION
95409,93313,ADAPTATION
95409,99634,ALTERNATIVE
99634,93313,ADAPTATION
99634,16498,PARENT
99634,99147,PARENT
99634,95409,ALTERNATIVE
99147,20958,PREQUEL
99147,53390,ADAPTATION
99147,104578,SEQUEL
99147,108942,OTHER
99147,119113,SUMMARY
99147,99634,SIDE_STORY
99147,150005,OTHER
104578,53390,ADAPTATION
104578,99147,PREQUEL
104578,110277,SEQUEL
104578,119113,SUMMARY
104578,120257,OTHER
120257,104578,PARENT
120257,108942,PREQUEL
108942,99147,PARENT
108942,120257,SEQUEL
110277,104578,PREQUEL
110277,53390,ADAPTATION
110277,131681,SEQUEL
110277,139754,OTHER
131681,110277,PREQUEL
131681,53390,ADAPTATION
131681,146984,SEQUEL
146984,131681,PREQUEL
146984,53390,ADAPTATION
146984,162314,SEQUEL
162314,53390,ADAPTATION
162314,146984,PREQUEL
139754,110277,PARENT
119113,16498,PARENT
119113,20958,PARENT
119113,99147,PARENT
119113,104578,PARENT
119113,53390,ADAPTATION
20958,16498,PREQUEL
20958,99147,SEQUEL
20958,100465,SUMMARY
20958,53390,ADAPTATION
20958,110640,OTHER
20958,119113,SUMMARY
110640,20958,PARENT
100465,53390,ADAPTATION
100465,20958,PARENT
100465,20692,PREQUEL
20692,16498,ALTERNATIVE
20692,20691,PREQUEL
20692,53390,ADAPTATION
20692,123078,OTHER
20692,100465,SEQUEL
123078,20692,PARENT
123078,105973,CHARACTER
123078,98607,CHARACTER
105973,98607,OTHER
105973,123077,CHARACTER
105973,123078,CHARACTER
123077,105973,CHARACTER
123077,98607,CHARACTER
123077,21057,PARENT
21057,21056,PREQUEL
21057,123077,OTHER
21056,17187,ALTERNATIVE
21056,19191,ALTERNATIVE
21056,19193,ALTERNATIVE
21056,19195,ALTERNATIVE
21056,21057,SEQUEL
17187,19191,SEQUEL
17187,18989,SIDE_STORY
17187,467,ALTERNATIVE
17187,43,ALTERNATIVE
17187,21056,ALTERNATIVE
17187,78321,ADAPTATION
17187,20776,OTHER
20776,17187,PARENT
20776,19191,PARENT
20776,19193,PARENT
20776,19195,PARENT
19193,19191,PREQUEL
19193,19195,SEQUEL
19193,21056,ALTERNATIVE
19193,20776,OTHER
19195,19193,PREQUEL
19195,21056,ALTERNATIVE
19195,20776,OTHER
19191,17187,PREQUEL
19191,19193,SEQUEL
19191,21056,ALTERNATIVE
19191,120896,OTHER
19191,20776,OTHER
120896,19191,PARENT
43,468,SEQUEL
43,31023,ADAPTATION
43,4672,ALTERNATIVE
43,467,ALTERNATIVE
43,17187,ALTERNATIVE
4672,43,ALTERNATIVE
31023,43,ADAPTATION
31023,31028,SEQUEL
31023,119514,SPIN_OFF
31023,467,ADAPTATION
119514,31023,PARENT
31028,31023,PREQUEL
31028,31026,SEQUEL
31028,111972,SEQUEL
31026,31028,PREQUEL
111972,31028,PREQUEL
467,801,SEQUEL
467,10949,SIDE_STORY
467,2449,SUMMARY
467,17187,SPIN_OFF
467,43,ALTERNATIVE
467,61935,ADAPTATION
467,37848,ADAPTATION
467,1335,SIDE_STORY
467,93023,ADAPTATION
467,31023,ADAPTATION
801,467,PREQUEL
801,1566,SEQUEL
801,3485,SPIN_OFF
801,2448,SUMMARY
2448,2449,PREQUEL
2448,10948,SIDE_STORY
2448,801,PARENT
2449,2448,SEQUEL
2449,10947,SIDE_STORY
2449,93023,ADAPTATION
10947,2449,PARENT
93023,61935,PREQUEL
93023,467,ADAPTATION
93023,2449,ADAPTATION
61935,467,ADAPTATION
61935,93023,SEQUEL
61935,37848,ALTERNATIVE
37848,1566,ADAPTATION
37848,467,ADAPTATION
37848,61935,ALTERNATIVE
1566,801,PREQUEL
1566,37848,ADAPTATION
1566,3447,SIDE_STORY
1566,10870,SIDE_STORY
1566,106154,SEQUEL
106154,1566,PREQUEL
106154,117756,SEQUEL
106154,138899,ALTERNATIVE
106154,163259,OTHER
138899,117756,SEQUEL
138899,106154,ALTERNATIVE
138899,163143,SEQUEL
117756,106154,PREQUEL
117756,138899,PREQUEL
117756,163143,ALTERNATIVE
163143,138899,PREQUEL
163143,117756,ALTERNATIVE
163259,106154,OTHER
10870,1566,PARENT
3447,1566,PARENT
10948,2448,PARENT
3485,801,PARENT
10949,467,PARENT
1335,467,PARENT
468,43,PREQUEL
468,40820,SIDE_STORY
40820,468,PARENT
18989,17187,PARENT
78321,17187,ADAPTATION
98607,105973,OTHER
98607,123056,SIDE_STORY
98607,123077,CHARACTER
98607,123078,CHARACTER
123056,98607,PARENT
20691,16498,ALTERNATIVE
20691,20692,SEQUEL
20691,53390,ADAPTATION
150005,99147,PARENT
100232,53390,ADAPTATION
73999,85312,ADAPTATION
73999,53390,SEQUEL
73999,91593,ADAPTATION
85312,73999,ADAPTATION
85312,91593,ALTERNATIVE
91593,85312,ALTERNATIVE
91593,73999,ADAPTATION
89879,53390,PARENT
85420,53390,ALTERNATIVE
85199,53390,PARENT
85199,85476,PREQUEL
85199,20811,ALTERNATIVE
20811,16498,SEQUEL
20811,85199,ALTERNATIVE
85476,85199,SEQUEL
18397,53390,ADAPTATION
18397,16498,PARENT
19391,16498,PARENT
103572,100230,ADAPTATION
103572,109261,SEQUEL
103572,143391,CHARACTER
109261,100230,ADAPTATION
109261,103572,PREQUEL
109261,163327,SEQUEL
100230,98672,ALTERNATIVE
100230,103572,ADAPTATION
100230,109261,ADAPTATION
100230,131520,ADAPTATION
100230,148167,SEQUEL
100230,163327,ADAPTATION
131520,100230,ADAPTATION
131520,163327,PREQUEL
163327,100230,ADAPTATION
163327,109261,PREQUEL
163327,131520,SEQUEL
148167,100230,PREQUEL
98672,100230,ALTERNATIVE
113813,99943,ADAPTATION
113813,123901,OTHER
113813,124410,SEQUEL
113813,123464,OTHER
113813,143391,CHARACTER
113813,162800,OTHER
99943,113813,ADAPTATION
99943,119767,SPIN_OFF
99943,123008,SPIN_OFF
99943,124410,ADAPTATION
99943,125013,SPIN_OFF
99943,138579,CHARACTER
99943,154745,ADAPTATION
123008,99943,PARENT
138579,99183,CHARACTER
138579,99943,CHARACTER
99183,106051,ADAPTATION
99183,138579,CHARACTER
106051,99183,ADAPTATION
125013,99943,PARENT
119767,99943,PARENT
154745,124410,PREQUEL
154745,99943,ADAPTATION
154745,168973,OTHER
154745,169526,OTHER
154745,169748,OTHER
168973,154745,PARENT
168973,160447,PARENT
168973,169748,PARENT
169748,154385,PREQUEL
169748,169526,SIDE_STORY
169748,168973,OTHER
169748,154745,PARENT
154385,123901,PREQUEL
154385,124410,PARENT
154385,169748,SEQUEL
124410,99943,ADAPTATION
124410,113813,PREQUEL
124410,154176,OTHER
124410,154385,OTHER
124410,154745,SEQUEL
154176,124410,PARENT
154176,162800,PREQUEL
162800,154176,SEQUEL
162800,113813,PARENT
123901,123464,SIDE_STORY
123901,113813,PARENT
123901,154385,SEQUEL
123464,123901,PARENT
123464,113813,PARENT
123464,169526,SEQUEL
169526,154745,PARENT
169526,123464,PREQUEL
169526,169748,PARENT
160447,109122,ADAPTATION
160447,168973,OTHER
109122,136521,CHARACTER
109122,160447,ADAPTATION
136521,109122,CHARACTER
136521,128160,CHARACTER
128160,126913,ALTERNATIVE
128160,136521,CHARACTER
128160,164172,ADAPTATION
126913,128160,ALTERNATIVE
164172,128160,ADAPTATION
105310,86310,ADAPTATION
105310,111730,OTHER
105310,114236,SEQUEL
105310,111955,OTHER
105310,128390,CHARACTER
105310,143391,CHARACTER
128390,105310,CHARACTER
128390,114236,CHARACTER
114236,105310,PREQUEL
114236,86310,ADAPTATION
114236,128390,CHARACTER
114236,149118,SEQUEL
86310,105310,ADAPTATION
86310,114236,ADAPTATION
86310,30908,OTHER
86310,149118,ADAPTATION
149118,114236,PREQUEL
149118,86310,ADAPTATION
30908,53661,SIDE_STORY
30908,3588,ADAPTATION
30908,86310,OTHER
3588,30908,ADAPTATION
3588,20547,SPIN_OFF
3588,21687,SPIN_OFF
20547,3588,PARENT
20547,53661,ADAPTATION
53661,30908,PARENT
53661,20547,ADAPTATION
21687,3588,PARENT
111730,105310,PARENT
111730,111955,OTHER
111955,111730,OTHER
111955,107727,PARENT
111955,105310,PARENT
107727,111955,OTHER
126611,21584,CHARACTER
135191,21584,PARENT
135192,21584,PARENT
148379,21584,CHARACTER
20766,19111,PREQUEL
20766,21584,SEQUEL
19111,15051,PREQUEL
19111,20766,SEQUEL
19111,21013,SIDE_STORY
15051,19111,SEQUEL
15051,20554,SIDE_STORY
15051,9907,CHARACTER
15051,11033,CHARACTER
15051,12637,CHARACTER
15051,14951,CHARACTER
15051,21013,CHARACTER
15051,105906,CHARACTER
15051,99165,CHARACTER
15051,117574,CHARACTER
15051,9930,CHARACTER
15051,78251,ALTERNATIVE
15051,85868,ALTERNATIVE
15051,127833,SPIN_OFF
15051,128682,SPIN_OFF
15051,113970,ALTERNATIVE
15051,114979,ALTERNATIVE
114979,15051,ALTERNATIVE
114979,136141,CHARACTER
114979,21584,ALTERNATIVE
114979,113970,ALTERNATIVE
114979,139022,SIDE_STORY
114979,139409,SIDE_STORY
114979,140642,SEQUEL
114979,145189,SEQUEL
114979,162401,SIDE_STORY
114979,164545,SPIN_OFF
162401,139022,OTHER
162401,114979,PARENT
139022,114979,PARENT
139022,162401,OTHER
140642,114979,PREQUEL
140642,152633,SIDE_STORY
140642,155502,SEQUEL
140642,162400,SPIN_OFF
162400,140642,PARENT
152633,139409,PREQUEL
152633,140642,PARENT
139409,114979,PARENT
139409,152633,SEQUEL
155502,140642,PREQUEL
164545,114979,PARENT
145189,114979,PREQUEL
136141,114979,CHARACTER
113970,122979,CHARACTER
113970,123155,CHARACTER
113970,15051,ALTERNATIVE
113970,21584,ALTERNATIVE
113970,125178,SPIN_OFF
113970,130634,SIDE_STORY
113970,133891,SEQUEL
113970,114979,ALTERNATIVE
113970,146544,SIDE_STORY
113970,146545,SIDE_STORY
113970,146546,SIDE_STORY
113970,146547,SIDE_STORY
113970,146548,SIDE_STORY
113970,146549,SIDE_STORY
113970,146550,SIDE_STORY
113970,146551,SIDE_STORY
113970,154785,SPIN_OFF
154785,125178,ADAPTATION
154785,113970,PARENT
154785,159839,SEQUEL
125178,113970,PARENT
125178,154785,ADAPTATION
125178,159839,ADAPTATION
159839,154785,PREQUEL
159839,125178,ADAPTATION
122979,113970,CHARACTER
122979,123155,OTHER
123155,113970,CHARACTER
123155,122979,OTHER
133891,113970,PREQUEL
133891,106923,CHARACTER
133891,157654,SEQUEL
106923,133891,PARENT
157654,133891,PREQUEL
157654,166476,SEQUEL
166476,157654,PREQUEL
146551,113970,PARENT
