media_id,score,amount
1091,60,759
1091,70,1874
1091,80,1390
1091,90,649
1091,100,168
1090,10,31
1090,20,21
1090,30,78
1090,40,141
1090,50,453
1090,60,1007
1090,70,2382
1090,80,1532
1090,90,704
1090,100,207
10937,10,52
10937,20,16
10937,30,34
10937,40,51
10937,50,100
10937,60,221
10937,70,736
10937,80,1745
10937,90,2025
10937,100,850
30214,10,8
30214,20,2
30214,30,3
30214,40,6
30214,50,16
30214,60,22
30214,70,113
30214,80,185
30214,90,303
30214,100,211
108039,10,34
108039,20,2
108039,30,5
108039,40,21
108039,50,42
108039,60,87
108039,70,337
108039,80,625
108039,90,534
108039,100,200
147175,50,1
147175,60,1
147175,70,1
147175,90,1
147175,100,1
134681,10,2
134681,50,1
134681,60,1
134681,70,6
134681,80,8
134681,90,2
134681,100,1
91161,10,1
91161,30,1
91161,40,4
91161,50,4
91161,60,5
91161,70,17
91161,80,19
91161,90,16
91161,100,6
39889,10,1
39889,20,1
39889,40,1
39889,50,3
39889,60,8
39889,70,17
39889,80,23
39889,90,10
39889,100,8
117410,20,1
117410,40,1
39977,10,2
39977,20,1
39977,30,3
39977,50,1
39977,60,4
39977,70,7
39977,80,5
39977,90,1
39977,100,5
30206,10,1
30206,30,2
30206,50,5
30206,60,4
30206,70,17
30206,80,9
30206,90,7
30206,100,7
45185,40,1
45185,50,17
45185,60,13
45185,70,26
45185,80,8
45185,90,2
82163,30,1
82163,50,1
82163,60,1
82163,70,2
82163,80,2
147192,40,1
147192,70,1
121910,30,1
121910,50,1
121910,80,1
39736,10,1
39736,20,1
39736,30,1
39736,50,3
39736,60,5
39736,70,4
39736,80,6
39736,90,1
39736,100,1
147800,40,1
147800,70,1
59391,40,1
59391,50,4
59391,60,1
59391,70,7
59391,80,6
59391,90,5
59391,100,1
39142,10,4
39142,20,5
39142,30,5
39142,40,10
39142,50,14
39142,60,21
39142,70,41
39142,80,38
39142,90,12
39142,100,5
57195,10,1
57195,40,6
57195,50,6
57195,60,8
57195,70,5
57195,80,2
57195,100,1
90447,20,2
90447,30,2
90447,40,6
90447,50,14
90447,60,8
90447,70,3
90447,80,1
90447,90,2
93727,20,1
93727,50,1
93727,60,2
93727,70,3
93727,80,2
93727,100,2
48143,10,1
48143,50,2
48143,60,2
48143,70,14
48143,80,20
48143,90,10
48143,100,7
155275,20,1
155275,80,1
84123,10,1
84123,30,4
84123,50,1
84123,60,3
84123,70,6
84123,80,9
84123,90,2
84123,100,1
96,10,42
96,20,40
96,30,71
96,40,128
96,50,308
96,60,496
96,70,1170
96,80,1187
96,90,886
96,100,477
166592,40,1
166592,50,2
166592,60,1
33510,10,1
33510,40,1
33510,50,3
33510,60,8
33510,70,5
33510,80,4
33510,90,3
33510,100,2
131323,70,2
131323,90,1
95656,50,1
95656,60,1
95656,70,1
95656,100,1
131433,70,1
131433,90,1
131454,70,1
131454,90,1
131637,70,1
131637,90,1
30349,10,4
30349,20,1
30349,30,4
30349,40,12
30349,50,15
30349,60,22
30349,70,21
30349,80,17
30349,90,7
30349,100,7
31936,10,3
31936,40,2
31936,50,10
31936,60,10
31936,70,18
31936,80,8
31936,90,3
31936,100,1
95568,20,1
95568,70,3
95568,80,2
95568,90,1
91,10,19
91,20,21
91,30,49
91,40,78
91,50,222
91,60,373
91,70,780
91,80,712
91,90,400
91,100,226
2273,10,23
2273,20,25
2273,30,44
2273,40,96
2273,50,281
2273,60,463
2273,70,956
2273,80,990
2273,90,556
2273,100,276
90,10,67
90,20,67
90,30,197
90,40,349
90,50,719
90,60,1180
90,70,2286
90,80,2170
90,90,1266
90,100,703
7113,10,13
7113,20,17
7113,30,26
7113,40,48
7113,50,145
7113,60,165
7113,70,196
7113,80,81
7113,90,52
7113,100,40
89,10,45
89,20,39
89,30,99
89,40,176
89,50,259
89,60,378
89,70,556
89,80,398
89,90,261
89,100,110
149558,10,2
149558,30,1
149558,60,3
149558,70,3
84,10,31
84,20,36
84,30,137
84,40,265
84,50,471
84,60,836
84,70,1332
84,80,1034
84,90,477
84,100,145
2695,10,15
2695,20,8
2695,30,35
2695,40,49
2695,50,91
2695,60,149
2695,70,155
2695,80,71
2695,90,39
2695,100,14
43420,10,1
43420,30,1
43420,40,2
43420,50,1
43420,60,2
43420,70,5
43420,80,2
43420,90,2
39854,10,2
39854,20,1
39854,30,1
39854,40,2
39854,50,13
39854,60,10
39854,70,12
39854,80,3
39854,90,2
10581,10,18
10581,20,20
10581,30,37
10581,40,93
10581,50,198
10581,60,167
10581,70,103
10581,80,39
10581,90,15
10581,100,5
110332,10,7
110332,20,12
110332,30,18
110332,40,27
110332,50,74
110332,60,71
110332,70,39
110332,80,14
110332,90,6
110332,100,5
90875,50,3
90875,60,1
90875,70,4
90875,80,16
90875,90,6
90875,100,4
144234,70,3
61939,30,1
61939,40,2
61939,50,6
61939,60,7
61939,70,20
61939,80,9
61939,90,5
61939,100,2
58007,10,1
58007,40,3
58007,50,3
58007,60,4
58007,70,14
58007,80,4
58007,90,1
58007,100,3
88,10,22
88,20,39
88,30,120
88,40,292
88,50,560
88,60,870
88,70,968
88,80,502
88,90,247
88,100,81
35202,10,2
35202,30,2
35202,40,8
35202,50,26
35202,60,42
35202,70,96
35202,80,111
35202,90,55
35202,100,23
35203,10,2
35203,30,4
35203,40,7
35203,50,12
35203,60,39
35203,70,62
35203,80,23
35203,90,13
35203,100,7
35204,10,2
35204,20,1
35204,30,3
35204,40,5
35204,50,6
35204,60,18
35204,70,44
35204,80,28
35204,90,15
35204,100,10
62799,10,1
62799,40,2
62799,50,3
62799,60,2
62799,70,5
62799,80,10
62799,90,7
62799,100,2
136714,50,2
46456,10,1
46456,30,2
46456,40,1
46456,50,1
46456,60,3
46456,70,10
46456,80,6
46456,100,3
141612,40,1
141612,50,1
141612,70,1
39273,20,3
39273,30,10
39273,40,18
39273,50,29
39273,60,53
39273,70,44
39273,80,9
39273,90,1
39273,100,5
114477,60,2
114477,70,1
81,10,42
81,20,19
81,30,61
81,40,103
81,50,310
81,60,599
81,70,1607
81,80,2585
81,90,1732
81,100,638
83,10,12
83,20,7
83,30,31
83,40,55
83,50,172
83,60,313
83,70,311
83,80,159
83,90,75
83,100,33
17717,10,6
17717,20,8
17717,30,30
17717,40,36
17717,50,136
17717,60,271
17717,70,450
17717,80,257
17717,90,105
17717,100,37
5723,10,3
5723,20,13
5723,30,20
5723,40,17
5723,50,60
5723,60,66
5723,70,37
5723,80,18
5723,90,12
5723,100,6
82,10,19
82,20,9
82,30,49
82,40,64
82,50,225
82,60,487
82,70,1351
82,80,2177
82,90,1948
82,100,872
147489,30,1
147489,60,1
147489,80,2
53869,30,2
53869,40,1
53869,50,2
53869,60,3
53869,70,13
53869,80,4
53869,90,2
53869,100,1
5270,10,23
5270,20,18
5270,30,41
5270,40,64
5270,50,227
5270,60,188
5270,70,93
5270,80,29
5270,90,22
5270,100,20
87,10,23
87,20,29
87,30,80
87,40,178
87,50,361
87,60,633
87,70,1355
87,80,1619
87,90,1170
87,100,522
112450,10,5
112450,20,4
112450,30,8
112450,40,9
112450,50,39
112450,60,62
112450,70,60
112450,80,26
112450,90,11
112450,100,5
138344,60,1
138344,70,3
138344,80,5
138344,90,7
90921,20,1
90921,50,1
90921,60,4
90921,70,6
90921,80,1
90921,90,1
136709,10,1
46168,10,1
46168,40,2
46168,50,3
46168,60,4
46168,70,6
46168,80,1
50423,20,1
50423,30,2
50423,40,4
50423,50,9
50423,60,8
50423,70,20
50423,80,6
50423,90,3
49514,10,1
49514,20,1
49514,30,2
49514,40,2
49514,50,6
49514,60,16
49514,70,19
49514,80,9
49514,90,5
49514,100,2
52122,50,1
52122,70,3
52122,80,6
52122,90,7
52122,100,1
60591,10,1
60591,30,1
60591,50,1
60591,70,3
60591,80,5
60591,100,1
14007,10,8
14007,20,7
14007,30,7
14007,40,6
14007,50,24
14007,60,30
14007,70,24
14007,80,5
14007,100,6
107801,30,3
107801,40,5
107801,50,3
107801,60,5
107801,70,11
107801,80,12
107801,90,7
107801,100,2
3288,10,24
3288,20,27
3288,30,65
3288,40,53
3288,50,139
3288,60,195
3288,70,156
3288,80,76
3288,90,26
3288,100,24
93,10,104
93,20,103
93,30,207
93,40,309
93,50,625
93,60,1105
93,70,2192
93,80,2404
93,90,1534
93,100,819
864,10,13
864,20,24
864,30,56
864,40,93
864,50,192
864,60,245
864,70,193
864,80,82
864,90,40
864,100,18
30593,10,1
30593,30,2
30593,40,1
30593,50,7
30593,60,18
30593,70,21
30593,80,13
30593,90,9
30593,100,4
30345,10,1
30345,20,1
30345,30,2
30345,40,2
30345,50,4
30345,60,13
30345,70,13
30345,80,11
30345,90,8
30345,100,2
30594,10,3
30594,30,1
30594,50,4
30594,60,5
30594,70,10
30594,80,7
30594,90,4
30594,100,2
156172,50,1
156172,60,1
156172,70,2
156174,80,1
40982,30,1
40982,40,2
40982,60,5
40982,70,6
40982,80,9
40982,90,4
40982,100,1
30351,10,4
30351,20,1
30351,30,2
30351,40,9
30351,50,15
30351,60,24
30351,70,23
30351,80,13
30351,90,3
30351,100,3
113421,20,1
113421,50,1
113421,60,1
113421,70,2
113421,80,1
113421,90,1
134983,40,1
134983,50,1
134983,60,1
134983,70,1
134983,80,1
33865,10,2
33865,50,3
33865,60,1
33865,70,3
33865,80,2
33865,90,6
33865,100,1
117779,30,2
117779,60,1
20658,10,71
20658,20,105
20658,30,176
20658,40,332
20658,50,431
20658,60,517
20658,70,445
20658,80,250
20658,90,142
20658,100,70
112449,10,11
112449,20,6
112449,30,4
112449,40,4
112449,50,10
112449,60,2
112449,70,7
112449,100,1
114760,10,6
114760,20,4
114760,30,1
114760,40,3
114760,50,3
114760,70,2
114334,10,2
114334,20,6
114334,30,7
114334,40,12
114334,50,29
114334,60,60
114334,70,82
114334,80,44
114334,90,27
114334,100,10
105596,10,8
105596,20,7
105596,30,10
105596,40,20
105596,50,35
105596,60,96
105596,70,101
105596,80,76
105596,90,43
105596,100,12
132324,10,2
132324,20,1
132324,30,4
132324,40,9
132324,50,23
132324,60,24
132324,70,51
132324,80,37
132324,90,24
132324,100,13
146631,10,2
146631,20,1
146631,30,2
146631,40,4
146631,50,4
146631,60,22
146631,70,31
146631,80,23
146631,90,25
146631,100,10
146632,20,1
146632,30,4
146632,40,4
146632,50,11
146632,60,21
146632,70,21
146632,80,21
146632,90,20
146632,100,11
93067,10,1
93067,100,1
102525,10,7
102525,20,9
102525,30,15
102525,40,25
102525,50,51
102525,60,63
102525,70,46
102525,80,8
102525,90,8
102525,100,6
21268,10,114
21268,20,46
21268,30,162
21268,40,277
21268,50,726
21268,60,1233
21268,70,3500
21268,80,6200
21268,90,4602
21268,100,2079
86575,30,1
86575,50,1
86575,60,3
86575,70,5
86575,80,7
86575,90,2
86575,100,2
124525,40,1
124525,60,2
124525,70,1
124525,80,2
124525,100,2
21749,10,87
21749,20,54
21749,30,122
21749,40,222
21749,50,451
21749,60,734
21749,70,1815
21749,80,3607
21749,90,3580
21749,100,2010
97039,10,1
97039,30,2
97039,40,3
97039,50,3
97039,60,4
97039,70,4
97039,80,5
97039,100,1
114842,10,1
114842,30,1
114842,50,2
114842,60,1
114842,70,2
114842,90,3
114842,100,3
2581,10,68
2581,20,38
2581,30,90
2581,40,224
2581,50,509
2581,60,1006
2581,70,2560
2581,80,4360
2581,90,3258
2581,100,1436
50467,10,1
50467,30,1
50467,40,2
50467,50,1
50467,70,6
50467,80,5
50467,90,4
41561,10,1
41561,20,1
41561,40,2
41561,50,2
41561,70,9
41561,80,6
41561,90,2
48440,10,1
48440,40,1
48440,50,3
48440,70,5
48440,80,2
48440,90,1
49033,10,1
49033,40,1
49033,50,2
49033,60,3
49033,70,6
49033,80,3
49033,90,2
36732,10,1
36732,30,2
36732,40,2
36732,50,5
36732,60,12
36732,70,16
36732,80,6
36732,90,3
50477,10,1
50477,40,1
50477,50,1
50477,70,4
50477,80,2
50477,90,1
50477,100,1
3927,10,49
3927,20,40
3927,30,106
3927,40,215
3927,50,434
3927,60,818
3927,70,2111
3927,80,3190
3927,90,2456
3927,100,1208
7270,10,8
7270,20,8
7270,30,7
7270,40,13
7270,50,59
7270,60,91
7270,70,161
7270,80,130
7270,90,61
7270,100,54
6288,10,85
6288,20,101
6288,30,178
6288,40,288
6288,50,524
6288,60,808
6288,70,1481
6288,80,1231
6288,90,739
6288,100,391
54812,10,1
54812,30,1
54812,40,1
54812,50,2
54812,60,4
54812,70,3
54812,80,1
54812,100,1
54548,10,1
54548,30,1
54548,40,1
54548,60,5
54548,70,5
54548,80,1
45148,10,1
45148,30,1
45148,40,1
45148,50,2
45148,60,5
45148,70,7
45148,80,4
45148,90,1
34404,10,1
34404,30,1
34404,40,3
34404,50,6
34404,60,14
34404,70,10
34404,80,21
34404,90,5
34404,100,2
146488,10,3
146488,30,3
146488,40,3
146488,50,11
146488,60,6
146488,70,3
146488,90,5
146488,100,1
5351,10,12
5351,20,6
5351,30,6
5351,40,9
5351,50,52
5351,60,49
5351,70,120
5351,80,71
5351,90,33
5351,100,31
10808,10,49
10808,20,60
10808,30,115
10808,40,215
10808,50,361
10808,60,562
10808,70,512
10808,80,297
10808,90,127
10808,100,85
77248,30,1
77248,40,2
77248,50,2
77248,60,5
77248,70,6
77248,90,2
65321,30,1
65321,40,3
65321,50,1
65321,60,5
65321,70,6
65321,90,2
65321,100,1
136710,10,1
136710,40,1
136710,70,1
65319,40,1
65319,50,5
65319,60,4
65319,70,7
65319,80,1
65319,90,3
65319,100,1
60861,20,1
60861,40,4
60861,50,5
60861,60,6
60861,70,5
60861,80,1
60861,90,1
17655,10,11
17655,20,8
17655,30,11
17655,40,20
17655,50,43
17655,60,82
17655,70,102
17655,80,54
17655,90,30
17655,100,25
2743,10,16
2743,20,9
2743,30,16
2743,40,23
2743,50,79
2743,60,81
2743,70,136
2743,80,102
2743,90,56
2743,100,36
2298,10,24
2298,20,21
2298,30,34
2298,40,75
2298,50,218
2298,60,277
2298,70,415
2298,80,196
2298,90,94
2298,100,56
2269,10,12
2269,20,16
2269,30,23
2269,40,32
2269,50,73
2269,60,106
2269,70,166
2269,80,120
2269,90,60
2269,100,41
2294,10,26
2294,20,18
2294,30,24
2294,40,30
2294,50,47
2294,60,88
2294,70,155
2294,80,116
2294,90,56
2294,100,30
1241,10,39
1241,20,41
1241,30,48
1241,40,99
1241,50,135
1241,60,206
1241,70,339
1241,80,313
1241,90,138
1241,100,86
134761,10,1
134761,40,1
134761,80,2
134761,100,4
94,10,157
94,20,177
94,30,277
94,40,440
94,50,625
94,60,979
94,70,1449
94,80,1166
94,90,688
94,100,397
30408,10,3
30408,20,3
30408,30,2
30408,40,4
30408,50,7
30408,60,12
30408,70,9
30408,80,3
30408,90,1
30408,100,3
43787,10,1
43787,30,1
43787,40,2
43787,50,2
43787,60,2
43787,70,4
43787,80,5
43787,100,1
1215,10,16
1215,20,13
1215,30,30
1215,40,59
1215,50,206
1215,60,288
1215,70,518
1215,80,324
1215,90,141
1215,100,58
46088,50,1
46088,70,4
46088,80,3
46088,90,1
92,10,18
92,20,10
92,30,34
92,40,67
92,50,214
92,60,328
92,70,706
92,80,589
92,90,357
92,100,118
50221,10,1
50221,40,2
50221,50,5
50221,60,5
50221,70,5
50221,80,4
50221,90,2
137373,50,1
137373,60,3
137373,70,2
137373,80,1
33087,10,1
33087,40,2
33087,50,7
33087,60,3
33087,70,6
33087,80,7
33087,100,2
95,10,27
95,20,12
95,30,23
95,40,57
95,50,154
95,60,268
95,70,624
95,80,815
95,90,896
95,100,671
65281,10,1
65281,50,1
65281,60,1
65281,70,1
65281,80,4
65281,90,1
34186,10,1
34186,20,1
34186,30,1
34186,50,2
34186,60,8
34186,70,9
34186,80,5
34186,90,6
34186,100,1
133763,50,1
133763,90,1
146167,30,1
61845,20,1
61845,30,2
61845,40,5
61845,50,6
61845,60,11
61845,70,14
61845,80,4
61845,90,1
61845,100,2
3963,10,11
3963,20,5
3963,30,16
3963,40,24
3963,50,65
3963,60,59
3963,70,78
3963,80,48
3963,90,13
3963,100,13
3964,10,12
3964,20,3
3964,30,11
3964,40,24
3964,50,54
3964,60,58
3964,70,71
3964,80,49
3964,90,11
3964,100,18
3626,10,11
3626,20,9
3626,30,17
3626,40,20
3626,50,63
3626,60,89
3626,70,143
3626,80,103
3626,90,53
3626,100,27
95567,10,1
95567,60,1
95567,70,5
95567,80,1
95567,90,1
95567,100,1
107188,10,14
107188,20,9
107188,30,25
107188,40,25
107188,50,59
107188,60,50
107188,70,40
107188,80,16
107188,90,7
107188,100,5
55822,30,1
55822,60,1
55822,70,2
55822,80,2
55822,90,2
30454,10,1
30454,30,2
30454,40,2
30454,50,8
30454,60,14
30454,70,16
30454,80,4
30454,90,3
145192,30,1
54679,10,1
54679,30,1
54679,40,3
54679,50,5
54679,60,8
54679,70,8
54679,80,10
54679,90,14
54679,100,4
2728,10,4
2728,20,10
2728,30,23
2728,40,22
2728,50,61
2728,60,61
2728,70,102
2728,80,56
2728,90,21
2728,100,14
31938,10,1
31938,20,1
31938,30,1
31938,40,4
31938,50,13
31938,60,17
31938,70,24
31938,80,5
31938,90,2
31939,10,1
31939,30,2
31939,40,2
31939,50,18
31939,60,15
31939,70,14
31939,80,10
31939,90,2
31939,100,3
31941,10,2
31941,20,1
31941,30,2
31941,40,6
31941,50,13
31941,60,9
31941,70,19
31941,80,5
31941,90,3
31941,100,3
90291,60,2
90291,70,1
31546,10,1
31546,30,2
31546,40,1
31546,50,10
31546,60,19
31546,70,26
31546,80,18
31546,90,8
31546,100,4
1968,10,10
1968,20,8
1968,30,40
1968,40,56
1968,50,134
1968,60,252
1968,70,330
1968,80,206
1968,90,103
1968,100,32
1969,10,14
1969,20,15
1969,30,34
1969,40,58
1969,50,135
1969,60,200
1969,70,314
1969,80,223
1969,90,109
1969,100,40
8839,10,11
8839,20,3
8839,30,5
8839,40,21
8839,50,30
8839,60,41
8839,70,41
8839,80,22
8839,90,5
8839,100,6
37761,30,1
37761,50,2
37761,60,4
37761,70,11
37761,80,9
37761,90,6
9708,10,27
9708,20,31
9708,30,56
9708,40,76
9708,50,140
9708,60,107
9708,70,65
9708,80,23
9708,90,12
9708,100,6
116090,30,2
116090,40,2
116090,50,1
116090,60,4
116090,70,4
116090,80,2
116090,90,5
35206,60,3
35206,70,6
35206,80,7
35206,90,8
35206,100,5
113971,50,1
113971,60,3
113971,70,2
113971,80,3
113971,90,5
113971,100,4
20707,10,9
20707,20,2
20707,30,3
20707,40,11
20707,50,22
20707,60,23
20707,70,17
20707,80,11
20707,100,4
112451,10,7
112451,20,1
112451,30,14
112451,40,15
112451,50,32
112451,60,43
112451,70,30
112451,80,7
112451,90,2
112451,100,1
112452,10,9
112452,20,3
112452,30,13
112452,40,16
112452,50,45
112452,60,23
112452,70,17
112452,80,7
112452,100,1
35177,10,1
35177,20,1
35177,30,5
35177,40,1
35177,50,5
35177,70,11
35177,80,12
35177,90,5
35177,100,6
147457,20,1
147457,80,1
137958,10,1
137958,70,1
147116,30,1
147116,60,1
147116,70,2
147116,80,1
147123,20,1
147123,70,2
147123,80,1
116953,30,1
116953,90,1
48254,10,1
48254,20,1
48254,30,4
48254,50,3
48254,60,1
48254,70,9
48254,80,7
48254,90,2
48254,100,3
116813,10,1
116813,30,1
116813,60,2
116813,70,3
116813,80,4
116813,90,5
116813,100,1
117253,30,2
117253,40,1
117253,50,1
136712,10,1
108041,10,20
108041,20,6
108041,30,16
108041,40,29
108041,50,34
108041,60,28
108041,70,18
108041,80,6
108041,90,10
108041,100,4
126664,10,11
126664,20,15
126664,30,16
126664,40,14
126664,50,24
126664,60,20
126664,70,12
126664,80,14
126664,90,9
126664,100,6
19977,10,8
19977,20,11
19977,30,10
19977,40,16
19977,50,46
19977,60,15
19977,70,15
19977,80,4
19977,90,1
19977,100,4
139273,10,4
139273,20,7
139273,30,10
139273,40,21
139273,50,73
139273,60,134
139273,70,375
139273,80,420
139273,90,218
139273,100,43
152641,50,1
152641,70,3
151442,50,1
151442,60,3
151442,70,5
151442,80,4
151442,90,2
139274,10,96
139274,20,39
139274,30,113
139274,40,167
139274,50,492
139274,60,890
139274,70,2995
139274,80,5983
139274,90,5158
139274,100,1708
146922,10,37
146922,20,9
146922,30,29
146922,40,51
146922,50,240
146922,60,518
146922,70,2366
146922,80,4332
146922,90,2783
146922,100,837
163179,70,2
163179,80,8
163179,90,5
163179,100,4
155158,10,60
155158,20,28
155158,30,75
155158,40,140
155158,50,342
155158,60,591
155158,70,1730
155158,80,3168
155158,90,3269
155158,100,1338
165285,20,2
165285,30,3
165285,40,12
165285,50,24
165285,60,45
165285,70,55
165285,80,51
165285,90,48
165285,100,27
162271,10,1
162271,30,3
162271,40,5
162271,50,13
162271,60,35
162271,70,89
162271,80,81
162271,90,83
162271,100,52
147020,90,1
18449,10,7
18449,20,8
18449,30,16
18449,40,15
18449,50,61
18449,60,92
18449,70,79
18449,80,21
18449,90,10
18449,100,5
64033,40,2
64033,50,3
64033,60,11
64033,70,18
64033,80,15
64033,90,4
64033,100,4
159265,60,1
8287,10,14
8287,20,6
8287,30,19
8287,40,25
8287,50,38
8287,60,70
8287,70,32
8287,80,28
8287,90,13
8287,100,6
8132,10,11
8132,20,6
8132,30,14
8132,40,19
8132,50,32
8132,60,37
8132,70,21
8132,80,7
8132,90,3
8132,100,1
165481,60,2
150134,50,1
88196,60,2
30353,10,1
30353,40,2
30353,50,9
30353,60,14
30353,70,27
30353,80,8
30353,90,5
30353,100,2
114841,10,11
114841,20,16
114841,30,19
114841,40,36
114841,50,119
114841,60,121
114841,70,91
114841,80,26
114841,90,16
114841,100,7
126625,70,1
126626,60,1
126626,70,1
126626,80,1
96933,20,1
96933,30,1
96933,40,1
96933,50,7
96933,60,10
96933,70,8
96933,80,4
96933,90,3
96933,100,1
120600,20,1
120600,70,4
159411,100,1
72401,40,3
72401,50,6
72401,60,22
72401,70,6
72401,80,5
72401,90,4
146662,30,2
146662,50,1
146662,60,7
146662,70,14
146662,80,3
146662,90,5
2302,10,19
2302,20,22
2302,30,33
2302,40,44
2302,50,106
2302,60,148
2302,70,131
2302,80,34
2302,90,30
2302,100,21
2306,10,16
2306,20,16
2306,30,26
2306,40,45
2306,50,78
2306,60,78
2306,70,65
2306,80,23
2306,90,12
2306,100,7
2303,10,12
2303,20,19
2303,30,33
2303,40,51
2303,50,100
2303,60,102
2303,70,76
2303,80,26
2303,90,16
2303,100,14
2305,10,17
2305,20,19
2305,30,30
2305,40,60
2305,50,69
2305,60,80
2305,70,33
2305,80,12
2305,90,10
2305,100,9
2304,10,14
2304,20,20
2304,30,26
2304,40,51
2304,50,68
2304,60,70
2304,70,40
2304,80,16
2304,90,5
2304,100,8
6792,10,14
6792,20,20
6792,30,25
6792,40,50
6792,50,54
6792,60,42
6792,70,21
6792,80,7
6792,90,4
6792,100,5
9098,10,13
9098,20,6
9098,30,11
9098,40,17
9098,50,26
9098,60,38
9098,70,20
9098,80,4
9098,90,5
9098,100,4
1939,10,9
1939,20,19
1939,30,21
1939,40,41
1939,50,65
1939,60,53
1939,70,27
1939,80,14
1939,90,7
1939,100,8
9087,10,7
9087,20,9
9087,30,11
9087,40,16
9087,50,38
9087,60,33
9087,70,17
9087,80,4
9087,90,5
9087,100,5
130818,70,1
129287,10,2
129287,50,1
129287,60,1
129287,70,1
129287,80,2
20756,10,41
20756,20,45
20756,30,76
20756,40,92
20756,50,161
20756,60,199
20756,70,203
20756,80,99
20756,90,51
20756,100,42
112453,10,16
112453,20,5
112453,30,5
112453,40,11
112453,50,19
112453,60,12
112453,70,12
112453,80,5
112453,90,7
112453,100,2
112468,10,17
112468,20,1
112468,30,7
112468,40,8
112468,50,15
112468,60,9
112468,70,10
